1.000000000000000000e+00,4.049459041731066633e-01,6.027820710973724738e-02,4.945904173106645957e-02,1.545595054095826905e-02,3.400309119010819225e-02,2.782071097372488394e-02,2.009273570324575028e-02,1.854714064914992147e-02,1.700154559505409613e-02,2.704791344667696953e-03,8.114374034003090860e-03,8.500772797527048064e-03,4.636785162287480368e-03,1.816074188562596600e-02,5.023183925811437571e-03,6.955177743431220985e-03,3.863987635239567262e-03,4.598145285935085341e-02,2.318392581143740184e-03,4.250386398763524032e-03,7.341576506955177321e-03,2.704791344667696953e-03,5.795981452859351110e-03,3.477588871715610493e-03,3.091190108191653723e-03,7.727975270479134524e-03,5.023183925811437571e-03,4.250386398763524032e-03,8.114374034003090860e-03
4.497681607418856364e-01,1.000000000000000000e+00,2.874806800618238123e-01,2.782071097372488255e-01,2.318392581143740444e-02,7.573415765069552164e-02,3.400309119010819225e-02,4.791344667697063076e-02,1.081916537867078781e-02,4.018547140649150057e-02,9.273570324574960735e-03,1.081916537867078781e-02,1.352395672333848477e-02,9.273570324574960735e-03,1.004636785162287514e-02,1.159196290571870222e-02,3.863987635239567262e-03,9.659969088098917939e-03,7.727975270479134524e-03,3.863987635239567262e-03,5.409582689335393907e-03,2.318392581143740184e-03,5.023183925811437571e-03,1.545595054095826862e-03,2.704791344667696953e-03,2.318392581143740184e-03,1.429675425038639917e-02,6.955177743431220985e-03,1.120556414219474502e-02,1.120556414219474502e-02
6.182380216383307620e-02,2.936630602782070998e-01,1.000000000000000000e+00,3.060278207109737303e-01,2.936630602782070928e-02,1.344667697063369471e-01,9.273570324574960735e-03,4.636785162287480368e-03,4.636785162287480888e-02,2.009273570324575028e-02,6.182380216383307446e-03,1.043276661514683235e-02,8.500772797527048064e-03,6.182380216383307446e-03,5.409582689335393907e-03,5.023183925811437571e-03,8.114374034003090860e-03,5.023183925811437571e-03,3.477588871715610493e-03,5.409582689335393907e-03,1.931993817619783631e-03,2.704791344667696953e-03,7.341576506955177321e-03,3.091190108191653723e-03,2.318392581143740184e-03,8.500772797527048064e-03,5.795981452859351110e-03,3.863987635239567262e-03,6.568778979907264649e-03,6.568778979907264649e-03
5.255023183925811719e-02,2.673879443585780447e-01,3.183925811437403608e-01,1.000000000000000000e+00,6.955177743431220638e-02,6.800618238021638451e-02,2.782071097372488394e-02,1.700154559505409613e-02,3.091190108191653810e-02,1.854714064914992147e-02,8.500772797527048064e-03,7.727975270479134524e-03,7.341576506955177321e-03,2.318392581143740184e-03,3.477588871715610493e-03,2.704791344667696953e-03,7.727975270479134524e-03,6.568778979907264649e-03,3.863987635239567262e-03,9.273570324574960735e-03,1.159196290571870092e-03,2.704791344667696953e-03,1.931993817619783631e-03,3.477588871715610493e-03,1.931993817619783631e-03,8.887171561051005267e-03,4.250386398763524032e-03,5.023183925811437571e-03,4.250386398763524032e-03,6.955177743431220985e-03
2.472952086553322978e-02,1.854714064914992147e-02,3.400309119010819225e-02,8.037094281298300114e-02,1.000000000000000000e+00,5.718701700154559669e-02,4.945904173106645957e-02,2.782071097372488394e-02,3.400309119010819225e-02,3.400309119010819225e-02,3.091190108191653723e-03,1.159196290571870222e-02,1.391035548686244197e-02,2.704791344667696953e-03,1.931993817619783631e-03,7.727975270479134308e-04,8.500772797527048064e-03,3.477588871715610493e-03,6.955177743431220985e-03,5.409582689335393907e-03,3.477588871715610493e-03,4.250386398763524032e-03,1.236476043276661489e-02,1.622874806800618172e-02,1.275115919629057210e-02,1.429675425038639917e-02,1.429675425038639917e-02,1.004636785162287514e-02,3.863987635239567154e-04,4.636785162287480368e-03
3.245749613601236344e-02,4.482225656877898007e-02,1.236476043276661524e-01,6.800618238021638451e-02,4.945904173106645957e-02,1.000000000000000000e+00,1.236476043276661489e-02,4.636785162287480888e-02,9.273570324574960735e-03,1.545595054095826905e-02,5.023183925811437571e-03,8.887171561051005267e-03,5.795981452859351110e-03,5.409582689335393907e-03,6.955177743431220985e-03,3.863987635239567262e-03,1.545595054095826862e-03,3.091190108191653723e-03,2.704791344667696953e-03,4.250386398763524032e-03,5.409582689335393907e-03,7.727975270479134308e-04,1.545595054095826862e-03,4.250386398763524032e-03,2.318392581143740184e-03,3.477588871715610493e-03,6.955177743431220985e-03,4.636785162287480368e-03,6.568778979907264649e-03,5.795981452859351110e-03
2.782071097372488394e-02,2.627511591962905860e-02,9.273570324574960735e-03,1.700154559505409613e-02,2.163833075734157563e-02,1.391035548686244197e-02,1.000000000000000000e+00,7.727975270479134906e-01,2.782071097372488255e-01,1.854714064914992355e-01,7.727975270479134308e-04,6.568778979907264649e-03,5.409582689335393907e-03,1.931993817619783631e-03,3.477588871715610493e-03,3.091190108191653723e-03,6.568778979907264649e-03,5.795981452859351110e-03,3.477588871715610493e-03,7.727975270479134524e-03,3.091190108191653723e-03,4.636785162287480368e-03,6.568778979907264649e-03,7.341576506955177321e-03,5.023183925811437571e-03,4.636785162287480368e-03,7.341576506955177321e-03,6.568778979907264649e-03,1.159196290571870092e-03,1.159196290571870092e-03
1.854714064914992147e-02,2.472952086553322978e-02,4.636785162287480368e-03,1.081916537867078781e-02,6.182380216383307446e-03,5.100463678516228838e-02,7.758887171561050788e-01,1.000000000000000000e+00,4.018547140649150196e-01,2.287480680061823868e-01,5.409582689335393907e-03,6.182380216383307446e-03,5.409582689335393907e-03,4.250386398763524032e-03,6.568778979907264649e-03,3.863987635239567262e-03,2.704791344667696953e-03,4.250386398763524032e-03,7.727975270479134308e-04,6.182380216383307446e-03,4.636785162287480368e-03,7.727975270479134308e-04,2.704791344667696953e-03,2.318392581143740184e-03,4.636785162287480368e-03,5.023183925811437571e-03,9.273570324574960735e-03,3.863987635239567262e-03,6.955177743431220985e-03,6.568778979907264649e-03
2.009273570324575028e-02,6.182380216383307446e-03,3.709428129829984294e-02,2.627511591962905860e-02,1.700154559505409613e-02,1.545595054095826905e-02,2.720247295208655380e-01,4.034003091190108137e-01,1.000000000000000000e+00,1.391035548686244128e-01,6.568778979907264649e-03,7.341576506955177321e-03,5.409582689335393907e-03,5.795981452859351110e-03,5.795981452859351110e-03,3.863987635239567262e-03,8.114374034003090860e-03,4.636785162287480368e-03,2.318392581143740184e-03,6.182380216383307446e-03,3.091190108191653723e-03,3.091190108191653723e-03,8.114374034003090860e-03,5.795981452859351110e-03,1.545595054095826862e-03,7.727975270479134524e-03,7.341576506955177321e-03,3.091190108191653723e-03,5.409582689335393907e-03,5.795981452859351110e-03
2.163833075734157563e-02,2.627511591962905860e-02,1.700154559505409613e-02,1.854714064914992147e-02,7.727975270479134524e-03,2.009273570324575028e-02,1.978361669242658383e-01,2.411128284389489895e-01,1.530139103554868651e-01,1.000000000000000000e+00,4.250386398763524032e-03,3.863987635239567262e-03,6.955177743431220985e-03,3.477588871715610493e-03,2.704791344667696953e-03,2.704791344667696953e-03,2.318392581143740184e-03,2.318392581143740184e-03,3.477588871715610493e-03,3.091190108191653723e-03,2.704791344667696953e-03,1.159196290571870092e-03,2.704791344667696953e-03,3.477588871715610493e-03,2.704791344667696953e-03,4.636785162287480368e-03,6.568778979907264649e-03,3.091190108191653723e-03,3.863987635239567262e-03,3.863987635239567262e-03
