1.000000000000000000e+00,8.942307692307692735e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.538461538461538547e-02
1.538461538461538547e-02,2.692307692307692457e-02,1.000000000000000000e+00
